,url_length,hostname_length,path_length,query_length,has_ip,has_at_symbol,count_dots,count_hyphens,count_slashes,count_underscores,count_question_marks,count_equals,count_ampersands,count_digits,count_uppercase,count_lowercase,digit_ratio,uppercase_ratio,special_char_count,subdomain_count,max_segment_length,avg_segment_length,url_entropy,hostname_entropy,path_entropy,uses_https,suspicious_words,count_percent,count_semicolons,count_colons,count_brackets,count_plus,count_asterisk,path_depth,query_params,max_consecutive_digits,max_consecutive_letters,hostname_digit_ratio,path_digit_ratio,domain_length,tld_length,vowel_consonant_ratio,unique_char_ratio,numeric_domain_ratio,shortening_service,suspicious_tld
46770,-0.53473324,0.30135286,-1.0143774,-0.031429615,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,1.7101827,0.6672391,-0.16986519,-0.17794725,-0.1802945,-0.6939739,0.17740373,-0.4285961,0.0598347,0.112404324,-0.31841472,0.17427114,0.25625643,1.0041016,-2.4449024,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,0.5884504,0.23221964,-0.44609973,-0.2335685,-0.5758652,-0.6797458,0.013864466,-1.4895486,1.4543645,-0.22330509,-0.2556622,-0.072919846
18294,-0.7269953,-0.51323056,-0.8205108,-0.21509846,-0.13876878,-0.12997864,-1.0807016,0.017109161,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.26012468,-0.1802945,-0.927311,0.07632683,-0.4285961,-0.2241128,-1.2088159,0.07513522,0.4745417,-0.79377925,-0.53573596,-0.46629694,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.37743002,-1.0445069,-0.2335685,1.8089585,0.16257435,0.013864466,0.23712812,1.6263705,-0.22330509,-0.2556622,-0.072919846
83450,1.5587872,0.43711677,3.0180469,-0.21509846,-0.13876878,-0.12997864,0.3340256,4.0781455,2.011508,0.55540264,-0.3530344,-0.28930125,-0.16986519,0.3151173,0.43252522,1.9894034,0.0264622,0.6555711,-0.2241128,0.112404324,0.6654601,0.32440633,0.90301114,0.40161192,0.9900138,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,2.2623825,-0.27889544,0.53704447,0.55124557,-0.2335685,0.03737519,0.7943144,0.013864466,0.2526945,-1.7807386,-0.22330509,3.9114115,-0.072919846
54720,0.14886528,0.5728807,0.4202351,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.91956174,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.06858503,-0.1802945,0.2393747,0.2389289,-0.4285961,-0.2241128,1.4336245,-0.51518965,-0.42627013,0.73779446,0.76508355,0.8263337,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,1.1466942,-0.6455688,-0.2335685,0.55378807,-0.46916574,0.013864466,1.1991336,-0.2937968,-0.22330509,-0.2556622,-0.072919846
320423,-0.15020905,0.8444085,-0.20013787,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.32242018,0.55540264,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.04951289,0.006037555,-0.6716428,0.5693306,-0.2241128,0.112404324,1.255785,0.7748122,-0.22114208,1.0271235,0.48138478,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.68225485,1.1496527,-0.2335685,-0.5758652,1.4260545,0.013864466,0.5441508,-0.48802415,-0.22330509,-0.2556622,-0.072919846
402031,1.8578615,0.30135286,3.6384199,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.017109161,4.928918,0.55540264,-0.3530344,0.6672391,-0.16986519,1.219069,0.43252522,2.2227404,0.76133066,0.55370307,0.0598347,0.112404324,0.6654601,0.17427114,1.3083595,1.4482425,1.0425804,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,4.6562634,-0.27889544,0.8418693,0.55124557,-0.2335685,0.62973857,0.7943144,3.2960594,1.4818996,-1.6356772,-0.22330509,-0.2556622,-0.072919846
399311,-0.2570213,0.5728807,-0.27768448,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.07174149,-0.6716428,-0.4285961,-0.2241128,-1.2088159,1.6493349,2.2761652,-0.69665176,0.92990255,0.22155872,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,1.5485909,-0.2335685,-0.5758652,1.8472145,0.013864466,1.1533238,-0.5345851,-0.22330509,-0.2556622,-0.072919846
359130,0.14886528,-0.24170277,0.69164824,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,1.0547141,-0.1802945,-0.07174149,2.0950387,-0.22453757,-0.2241128,-1.2088159,0.46868518,0.9249476,0.6259438,-0.16215758,0.5167743,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,0.8418693,0.3517765,-0.2335685,2.3225543,0.5837344,0.013864466,0.18380813,-0.33896837,-0.22330509,-0.2556622,-0.072919846
189573,0.063415475,-0.6489945,0.61410165,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.91956174,0.84454393,0.55540264,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.20271781,0.12270613,-0.6716428,0.97873646,-0.2241128,0.112404324,-0.9087396,-0.876676,0.4304603,-1.6352249,0.6987029,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,-0.6455688,-0.2335685,-0.5758652,-0.8903257,0.013864466,1.2854671,-0.4653669,-0.22330509,-0.2556622,-0.072919846
10437,0.27704,0.16558896,0.76919484,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.46833542,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,0.7449385,-0.6716428,-0.4285961,-0.2241128,1.4336245,-0.9087396,-0.76407456,-0.069574036,-0.19429456,0.6751449,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,-0.68225485,0.55124557,-0.2335685,-0.5758652,-0.8903257,0.013864466,1.0260744,-1.0967454,-0.22330509,-0.2556622,-0.072919846
331244,-0.0006718838,-0.10593886,0.34268847,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,2.011508,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.06858503,-0.1802945,0.006037555,0.34173533,-0.4285961,-0.2241128,1.4336245,-0.51518965,-0.98927754,0.761862,0.12383664,0.6241036,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,2.2623825,-0.27889544,0.53704447,0.3517765,-0.2335685,0.6165467,-0.46916574,2.2019944,0.16424851,-0.053336266,-0.22330509,-0.2556622,-0.072919846
67453,-0.23565885,1.6589918,-0.58787096,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.27932027,-0.2272996,-0.6716428,1.7237948,-0.2241128,0.112404324,2.4364347,1.6756243,-0.3013974,1.6137139,0.04398895,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.68225485,2.346467,-0.2335685,-0.5758652,2.6895344,0.013864466,-0.20014717,-0.40428153,-0.22330509,-0.2556622,-0.072919846
503141,0.12750283,-0.92052233,-0.43277773,0.62453055,-0.13876878,-0.12997864,-1.0807016,0.91956174,-0.32242018,-0.2848693,1.7101827,0.6672391,-0.16986519,0.8081819,0.58573014,-0.46063673,1.637977,2.2680376,0.0598347,-1.2088159,-0.7119646,-0.17923729,2.1436903,0.10963958,-0.12516317,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,0.5884504,0.53704447,-0.24663068,-0.21336262,4.342834,-0.6797458,1.1079295,-0.0064010555,0.58497095,-0.20642243,-0.2556622,-0.072919846
39075,0.5974768,-0.7847584,1.6222076,-0.21509846,-0.13876878,-0.12997864,-0.37333798,3.175693,1.428026,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.06858503,-0.1802945,0.8616071,0.0264622,-0.4285961,-0.2241128,0.112404324,-1.1055146,-1.0268114,0.5379297,-1.0039682,0.809094,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,0.53704447,-0.8450379,-0.2335685,0.046262726,-1.1009058,0.013864466,0.5286447,-1.1507448,-0.22330509,-0.2556622,-0.072919846
515235,0.21295264,0.9801724,0.4202351,-0.21509846,-0.13876878,-0.12997864,1.0413892,-0.4341171,-0.32242018,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.06858503,0.5091277,0.04492708,0.24126558,2.031303,-0.2241128,1.4336245,-0.51518965,-0.22506133,1.1749568,1.1729698,0.88993603,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.07260519,-0.24663068,0.06944459,0.4189309,-0.46916574,0.013864466,-0.4758379,-0.5384924,0.054693274,-0.2556622,-0.072919846
511246,-0.7056328,-0.7847584,-0.7041909,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.09576982,-0.1802945,-0.927311,0.7727123,-0.4285961,-0.2241128,-1.2088159,-0.31841472,0.024135765,-0.1100981,-0.43148166,-0.22593461,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.07260519,-0.44609973,-0.2335685,2.6038997,-0.2585857,0.013864466,0.0613796,2.2235067,-0.22330509,-0.2556622,-0.072919846
252297,-0.6629079,-0.51323056,-0.7041909,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.17794725,-0.1802945,-0.88842154,0.34173533,-0.4285961,-0.2241128,0.112404324,-0.31841472,-0.7265407,-1.1913242,-0.53573596,-0.188645,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.07260519,-0.8450379,0.94764334,0.21907602,-1.732646,-1.0802006,-0.7554174,0.86117095,0.8484851,-0.2556622,-0.072919846
109526,0.46930206,1.2517002,-0.43277773,0.5982922,-0.13876878,-0.12997864,1.7487528,0.46833542,-0.32242018,-0.2848693,1.7101827,2.58032,1.8321825,0.23293988,0.20271781,0.35604325,0.32565,0.6604112,1.1956246,2.7548447,-0.51518965,-0.5163512,1.7106615,0.30283827,-0.18472853,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,2.323142,1.1466942,-0.6455688,-0.2335685,-0.5758652,-0.46916574,0.013864466,0.40299076,-0.39860946,-0.22330509,-0.2556622,-0.072919846
301164,0.25567755,-0.51323056,0.9242881,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.46833542,0.26106188,3.9164906,-0.3530344,-0.28930125,-0.16986519,-0.013592395,0.04951289,0.2393747,0.03589598,0.31310612,-0.2241128,0.112404324,-0.7119646,-0.7265407,1.2111243,0.23070587,1.052881,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.07260519,-0.6455688,0.35703745,-0.014730198,-0.6797458,0.013864466,0.569897,-0.4064278,0.31259,-0.2556622,-0.072919846
357481,0.14886528,-0.37746668,0.30391514,0.047285605,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.26106188,-0.2848693,1.7101827,0.6672391,-0.16986519,0.23293988,-0.1802945,0.2393747,0.6382763,-0.4285961,0.0598347,-1.2088159,0.2719102,0.69974464,1.1954452,-0.58544147,0.6968725,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,0.5884504,1.4515189,0.15230744,-0.2335685,-0.37145174,0.37315437,0.013864466,-0.19079264,-0.08230069,-0.22330509,3.9114115,-0.072919846
461567,-0.5774581,-0.92052233,-0.47155103,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.26012468,-0.1802945,-0.8106425,-0.02859232,-0.4285961,-0.2241128,0.112404324,-1.1055146,-1.0380204,-1.2378244,-0.47718936,-0.037189737,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.13149805,-0.27889544,-0.37743002,-1.0445069,-0.01309496,0.30684385,-1.5220658,-1.0802006,0.15070051,0.40536112,-0.015253151,-0.2556622,-0.072919846
483815,0.063415475,-0.51323056,0.38146177,-0.11014484,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.84454393,-0.2848693,1.7101827,0.6672391,-0.16986519,-0.013592395,-0.10369204,0.12270613,0.22412668,-0.1488107,0.0598347,-1.2088159,0.2719102,0.4745417,1.0385706,-0.53573596,0.8157061,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,0.5884504,0.53704447,0.15230744,-0.2335685,0.18122077,0.37315437,-1.0802006,-0.23641185,-0.112363964,-0.22330509,-0.2556622,-0.072919846
405612,-0.29974622,-0.6489945,-0.0062713195,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,1.428026,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,-0.1802945,-0.30507866,-0.35410064,-0.4285961,-0.2241128,-1.2088159,-0.12163975,0.24933873,-0.56004083,0.1942011,0.32439342,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.0654423,-0.27889544,-0.37743002,-0.44609973,0.054707244,-0.31088477,-0.04800568,0.013864466,0.36578616,-0.09888318,0.020828115,3.9114115,-0.072919846
436551,-0.19293395,-0.37746668,0.0712753,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.15076247,-0.1802945,-0.26618913,0.8328026,-0.4285961,-0.2241128,0.112404324,-0.9087396,-0.5764055,-0.35704333,-0.49859735,0.567192,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,1.4515189,-0.24663068,-0.2335685,1.2925307,-0.8903257,0.013864466,1.3869882,-0.39065617,-0.22330509,-0.2556622,-0.072919846
172356,-0.022034336,0.30135286,0.18759523,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.09576982,-0.1802945,0.12270613,0.0150177805,-0.4285961,-0.2241128,0.112404324,0.46868518,0.17427114,0.47978684,-0.5177529,0.6402659,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,0.53704447,0.3517765,-0.2335685,0.3184437,0.5837344,0.013864466,0.5441508,-0.1282959,-0.22330509,-0.2556622,-0.072919846
159938,0.21295264,0.029825043,0.69164824,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.91956174,2.59499,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.27932027,0.27826422,-0.6716428,1.0960141,-0.2241128,0.112404324,0.07513522,-0.12599961,0.0836951,0.5757572,0.3317862,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,2.2623825,-0.27889544,-0.68225485,-0.04716162,-0.2335685,-0.5758652,0.16257435,0.013864466,-0.35357705,-0.9932463,-0.22330509,-0.2556622,-0.072919846
283274,1.3024377,0.5728807,2.5139937,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,2.59499,8.958122,-0.3530344,-0.28930125,-0.16986519,-0.09576982,0.58573014,1.5616186,-0.3311038,1.0588285,-0.2241128,1.4336245,-0.51518965,-0.42627013,0.61734915,0.5151569,0.8314771,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,2.8608527,-0.27889544,-0.07260519,-0.6455688,-0.2335685,-0.26480123,-0.8903257,0.013864466,0.032445837,-1.6709837,-0.22330509,-0.2556622,-0.072919846
172363,0.08477792,-0.6489945,-0.7429642,0.7294842,-0.13876878,-0.12997864,1.0413892,-0.4341171,1.428026,-0.2848693,1.7101827,0.6672391,-0.16986519,-0.17794725,-0.1802945,0.20048517,-0.19566213,-0.4285961,0.0598347,0.112404324,-0.9087396,-0.876676,1.184121,-0.14782552,-0.33997253,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,0.5884504,-0.07260519,-0.44609973,1.0320157,-0.5758652,-0.8903257,0.013864466,-0.6463465,0.22378707,0.93780094,-0.2556622,-0.072919846
451857,-0.022034336,-1.0562862,0.57532835,-0.21509846,-0.13876878,-0.12997864,-1.0807016,0.017109161,1.428026,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.013592395,-0.1802945,0.006037555,0.33051616,-0.4285961,-0.2241128,-1.2088159,-0.7119646,-0.2193231,0.031192701,-1.2326446,0.71317273,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,1.6639124,-0.27889544,0.23221964,0.3517765,-0.16828132,0.4038119,-0.6797458,0.013864466,0.9753749,-0.13906,-0.1668303,-0.2556622,-0.072919846
402196,-0.32110867,0.16558896,-0.31645778,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,-0.1802945,-0.30507866,-0.29280838,-0.4285961,-0.2241128,0.112404324,0.6654601,0.12928128,-0.049450554,1.0153761,0.40543872,-1.0827192,3.2097104,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.37743002,-0.44609973,0.4900593,-0.5758652,-1.732646,-1.0802006,0.9625517,0.33142647,0.4062537,-0.2556622,-0.072919846
46453,-0.022034336,0.30135286,0.22636853,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,0.35604325,-0.6716428,-0.4285961,-0.2241128,-1.2088159,1.255785,1.8257593,-0.28932208,0.35332564,0.575071,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,1.1496527,-0.2335685,-0.5758652,1.4260545,0.013864466,-0.3376552,-0.65943825,-0.22330509,-0.2556622,-0.072919846
434418,-0.4920083,0.30135286,-0.62664425,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.34230208,-0.1802945,-0.49952626,-0.19030403,-0.4285961,-0.2241128,-1.2088159,1.45256,1.8873159,0.027310248,0.30679902,0.20304704,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.37743002,-0.24663068,-0.013429046,0.25232273,1.6366345,-1.0802006,0.9871874,1.1081619,-0.041947674,-0.2556622,-0.072919846
195072,-0.7483577,-0.7847584,-0.7817375,-0.21509846,-0.13876878,-0.12997864,-1.0807016,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.013592395,-0.1802945,-1.0439796,1.2675376,-0.4285961,-0.2241128,-1.2088159,-0.31841472,0.024135765,-0.9679832,-0.3948933,-0.7334594,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,0.53704447,-0.44609973,-0.2335685,4.5344715,-0.2585857,0.013864466,0.14281386,1.5192287,-0.22330509,-0.2556622,-0.072919846
205792,-0.38519603,2.2020476,-1.0143774,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.26618913,-0.6716428,-0.4285961,-0.2241128,1.4336245,1.45256,0.9249476,-0.59677327,1.5377042,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,1.3491218,-0.2335685,-0.5758652,-0.46916574,0.013864466,-0.23954166,-0.083028026,-0.22330509,3.9114115,-0.072919846
321915,-0.2570213,-1.0562862,0.18759523,-0.21509846,-0.13876878,-0.12997864,-1.0807016,0.017109161,0.84454393,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.11063102,-0.6716428,-0.4285961,-0.2241128,-1.2088159,-0.7119646,-0.42627013,-0.1604299,-0.28362817,0.4489086,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,0.55124557,-0.2335685,-0.5758652,-0.6797458,0.013864466,0.119810015,-0.016756015,-0.22330509,-0.2556622,-0.072919846
298712,0.27704,-0.10593886,0.8467415,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.017109161,3.1784723,-0.2848693,-0.3530344,-0.28930125,-0.16986519,0.5616496,-0.10369204,0.12270613,1.0038091,-0.18465847,-0.2241128,1.4336245,-0.9087396,-0.98927754,0.3279956,-0.07497702,0.57989883,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,2.8608527,-0.27889544,1.1466942,-0.44609973,-0.2335685,1.1762501,-0.8903257,0.013864466,0.7715756,-0.77274853,-0.22330509,-0.2556622,-0.072919846
67846,0.17022774,-0.6489945,0.8079682,-0.21509846,-0.13876878,-0.12997864,-0.37333798,1.370788,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.013592395,0.5091277,0.006037555,0.07632683,1.9236598,-0.2241128,0.112404324,-0.9087396,-0.876676,0.862678,-1.3796072,0.7037061,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,0.23221964,-0.44609973,-0.2335685,0.16939218,-0.8903257,0.013864466,1.4774497,-0.22503962,-0.22330509,-0.2556622,-0.072919846
276053,0.83246374,1.5232279,1.0018348,0.047285605,-0.13876878,-0.12997864,1.0413892,-0.4341171,0.26106188,-0.2848693,1.7101827,0.6672391,-0.16986519,0.4794722,-0.1802945,1.2893919,0.46882567,-0.4285961,0.3437822,0.112404324,0.6654601,1.5254887,2.0926058,3.2495081,1.0116735,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,0.5884504,0.23221964,2.545936,1.2429463,0.23407494,0.7943144,1.1079295,0.2163051,-0.4530289,1.020737,-0.2556622,-0.072919846
231292,-0.1715715,0.70864457,-0.20013787,-0.21509846,-0.13876878,-0.12997864,0.3340256,-0.4341171,-0.32242018,0.55540264,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,0.04492708,-0.6716428,-0.4285961,-0.2241128,1.4336245,-0.31841472,-0.31366867,0.08636601,0.65844935,0.24636729,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,-0.27889544,-0.68225485,-0.24663068,-0.2335685,-0.5758652,-0.2585857,0.013864466,0.41527727,-0.28075343,-0.22330509,-0.2556622,-0.072919846
418258,0.87518865,1.6589918,1.4671144,-0.21509846,-0.13876878,-0.12997864,0.3340256,0.91956174,0.26106188,1.3956746,-0.3530344,-0.28930125,-0.16986519,0.9725367,-0.10369204,1.0560547,1.0566752,-0.25097162,-0.2241128,0.112404324,1.255785,1.6756243,1.1094769,1.2790469,0.84737366,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,2.9756432,0.9501837,0.3379856,1.0751666,-0.2585857,0.013864466,1.6623214,-1.2215208,0.25715256,-0.2556622,-0.072919846
210125,-0.6842704,0.30135286,-1.0143774,-0.21509846,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,-0.1802945,-0.77175295,-0.6716428,-0.4285961,-0.2241128,0.112404324,0.46868518,0.17427114,-0.4352851,1.1745137,-2.4449024,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-1.3284384,-0.27889544,-0.68225485,0.3517765,-0.2335685,-0.5758652,0.5837344,0.013864466,-0.5645433,1.5492284,-0.22330509,-0.2556622,-0.072919846
224341,-0.32110867,0.43711677,-0.97560406,0.15223923,-0.13876878,-0.12997864,-0.37333798,-0.4341171,-0.9059022,-0.2848693,1.7101827,0.6672391,-0.16986519,-0.4244795,-0.027089573,-0.30507866,-0.6716428,0.34992823,0.3437822,0.112404324,0.6654601,0.32440633,0.43327287,0.5642778,-1.6794734,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,1.8750303,-0.009524341,-0.72996825,0.5884504,-0.68225485,0.55124557,-0.2335685,-0.5758652,0.7943144,0.013864466,0.06835501,0.5554086,-0.22330509,-0.2556622,-0.072919846
211638,0.020690568,-0.24170277,0.4202351,-0.21509846,-0.13876878,-0.12997864,-0.37333798,0.91956174,0.26106188,-0.2848693,-0.3530344,-0.28930125,-0.16986519,-0.4244795,0.35592276,0.04492708,-0.6716428,1.6042175,-0.2241128,0.112404324,-0.31841472,-0.42627013,-0.0034307109,0.22569804,0.45641944,0.9236005,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,0.46697214,-0.27889544,-0.68225485,-0.44609973,-0.2335685,-0.5758652,-0.2585857,0.013864466,0.668797,-0.75217724,-0.22330509,-0.2556622,-0.072919846
113986,-0.15020905,-0.51323056,-0.7429642,0.41462332,-0.13876878,7.693571,-0.37333798,-0.4341171,-0.32242018,-0.2848693,1.7101827,0.6672391,-0.16986519,-0.26012468,-0.027089573,-0.11063102,-0.29085827,0.23668832,0.3437822,-1.2088159,0.07513522,0.4745417,0.10227453,-0.6803804,-0.33997253,-1.0827192,-0.22325253,-0.06929124,-0.11634927,-0.1210725,-0.07281241,-0.09906927,-0.009524341,-0.72996825,0.5884504,-0.37743002,-0.04716162,0.35703745,0.3184437,0.16257435,0.013864466,-0.09845516,0.101061136,0.27431178,-0.2556622,-0.072919846
